"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.id"
"2620","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","Some type of canal must be constructed.",7,0,0,0,0,0,0,0,0,0,0,96
"2621","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The lock type has been selected.",6,0,0,0,0,0,0,0,0,0,0,97
"2622","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","We are all in favor of having it built as promptly as possible.",13,0,0,0,0,0,0,0,0,0,0,98
"2623","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","We must not now, therefore, keep up a fire in the rear of the agents whom we have authorized to do our work on the Isthmus.",26,0,0,0,0.0384467512495194,0,0,0,0,0.0384467512495194,0.0384467512495194,99
"2624","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","We must hold up their hands, and speaking for the incoming administration I wish to say that I propose to devote all the energy possible and under my control to pushing of this work on the plans which have been adopted, and to stand behind the men who are doing faithful, hard work to bring about the early completion of this, the greatest constructive enterprise of modern times.",68,0,0.0147037200411704,0,0,0.0147037200411704,0,0,0.0147037200411704,0,0.0294074400823408,100
"2625","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The governments of our dependencies in Porto Rico and the Philippines are progressing as favorably as could be desired.",19,0,0,0,0,0,0,0,0,0,0,101
"2626","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The prosperity of Porto Rico continues unabated.",7,0,0,0,0,0,0,0,0,0,0.14265335235378,102
"2627","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The business conditions in the Philippines are not all that we could wish them to be, but with the passage of the new tariff bill permitting free trade between the United States and the archipelago, with such limitations on sugar and tobacco as shall prevent injury to domestic interests in those products, we can count on an improvement in business conditions in the Philippines and the development of a mutually profitable trade between this country and the islands.",78,0.0256377387514421,0,0.0128188693757211,0.0256377387514421,0.0128188693757211,0.0128188693757211,0,0.0512754775028842,0.0384566081271632,0.0512754775028842,103
"2628","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","Meantime our Government in each dependency is upholding the traditions of civil liberty and increasing popular control which might be expected under American auspices.",24,0,0.083298625572678,0,0.041649312786339,0.041649312786339,0,0.041649312786339,0.041649312786339,0.083298625572678,0.083298625572678,104
"2629","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The work which we are doing there redounds to our credit as a nation.",14,0,0,0,0,0,0,0,0.142755174875089,0,0.0713775874375446,105
"2630","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","I look forward with hope to increasing the already good feeling between the South and the other sections of the country.",21,0.0475963826749167,0.14278914802475,0.0475963826749167,0.0475963826749167,0.14278914802475,0.0475963826749167,0.14278914802475,0.14278914802475,0.0475963826749167,0.190385530699667,106
"2631","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","My chief purpose is not to effect a change in the electoral vote of the Southern States.",17,0.0587889476778366,0.0587889476778366,0,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,107
"2632","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","That is a secondary consideration.",5,0,0,0,0,0,0,0,0,0,0,108
"2633","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","What I look forward to is an increase in the tolerance of political views of all kinds and their advocacy throughout the South, and the existence of a respectable political opposition in every State;",34,0.0588062334607468,0.0294031167303734,0,0,0.0294031167303734,0,0,0.0588062334607468,0.0294031167303734,0.147015583651867,109
"2634","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","even more than this, to an increased feeling on the part of all the people in the South that this Government is their Government, and that its officers in their states are their officers.",34,0.0294031167303734,0.0294031167303734,0.0294031167303734,0.0588062334607468,0.0294031167303734,0.0294031167303734,0.0294031167303734,0.0294031167303734,0.0588062334607468,0.0294031167303734,110
"2635","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The consideration of this question can not, however, be complete and full without reference to the negro race, its progress and its present condition.",24,0,0.083298625572678,0,0,0.083298625572678,0.041649312786339,0.041649312786339,0.041649312786339,0.041649312786339,0.166597251145356,111
"2636","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The thirteenth amendment secured them freedom;",6,0,0,0,0.166389351081531,0.166389351081531,0,0,0.166389351081531,0,0.166389351081531,112
"2637","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","the fourteenth amendment due process of law, protection of property, and the pursuit of happiness;",15,0,0.0666222518321119,0,0,0.0666222518321119,0,0,0.0666222518321119,0,0.0666222518321119,113
"2638","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","and the fifteenth amendment attempted to secure the negro against any deprivation of the privilege to vote because he was a negro.",22,0.0908677873693775,0.0454338936846888,0.0454338936846888,0.0454338936846888,0.0454338936846888,0.136301681054066,0.0454338936846888,0.0454338936846888,0.136301681054066,0.0454338936846888,114
"2639","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The thirteenth and fourteenth amendments have been generally enforced and have secured the objects for which they are intended.",19,0,0.0526038926880589,0,0.0526038926880589,0,0,0,0,0,0.0526038926880589,115
"2640","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","While the fifteenth amendment has not been generally observed in the past, it ought to be observed, and the tendency of Southern legislation today is toward the enactment of electoral qualifications which shall square with that amendment.",37,0,0,0,0,0,0,0,0,0,0,116
"2641","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","Of course, the mere adoption of a constitutional law is only one step in the right direction.",17,0,0,0,0,0,0,0,0.117577895355673,0,0.0587889476778366,117
"2642","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","It must be fairly and justly enforced as well.",9,0,0,0,0,0,0,0,0.110987791342952,0,0.110987791342952,118
"2643","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","In time both will come.",5,0,0.199600798403194,0,0,0,0,0,0,0,0,119
"2644","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","Hence it is clear to all that the domination of an ignorant, irresponsible element can be prevented by constitutional laws which shall exclude from voting both negroes and whites not having education or other qualifications thought to be necessary for a proper electorate.",43,0.0232504068821204,0.0232504068821204,0.0232504068821204,0.0232504068821204,0,0.0232504068821204,0,0.0465008137642409,0.0697512206463613,0.0465008137642409,120
"2645","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The danger of the control of an ignorant electorate has therefore passed.",12,0,0,0.0832639467110741,0.0832639467110741,0,0.0832639467110741,0,0.0832639467110741,0.166527893422148,0,121
"2646","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","With this change, the interest which many of the Southern white citizens take in the welfare of the negroes has increased.",21,0,0.0475963826749167,0,0.0475963826749167,0.0475963826749167,0,0,0.0475963826749167,0,0.0951927653498334,122
"2647","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","The colored men must base their hope on the results of their own industry, self-restraint, thrift, and business success, as well as upon the aid and comfort and sympathy which they may receive from their white neighbors of the South.",40,0,0.0999750062484379,0.0249937515621095,0,0.0999750062484379,0.0249937515621095,0.0249937515621095,0.124968757810547,0,0.199950012496876,123
"2648","William Howard Taft","WilliamHowardTaft",1,"Republican","3351",5434,"Yes","inaug","March 4, 1909","http://www.presidency.ucsb.edu/ws/index.php?pid=25830","There was a time when Northerners who sympathized with the negro in his necessary struggle for better conditions sought to give him the suffrage as a protection to enforce its exercise against the prevailing sentiment of the South.",38,0.0526177321757432,0.0263088660878716,0,0.0526177321757432,0,0.0526177321757432,0,0,0.0789265982636148,0.0263088660878716,124
